ONTOLOGY,ONT_DESCRIPTION,FDR,EA_VALUE,sample,GROUP,GROUP_1,GROUP_2,KEGG_up_DOWN,interaction_entry,reaction_entry,interaction_name,reaction_name
ec00513,Various types of N-glycan biosynthesis,5.26446468909758e-06,2.4932746668031,FECAL,fecal.EC.debut_vs_fecal.EC.6.meses,EC.debut,EC.6.meses,UP,1,1.7,Metabolism,Glycan biosynthesis and metabolism
ec00520,Amino sugar and nucleotide sugar metabolism,1.37031913399878e-05,1.35275016060448,FECAL,fecal.EC.debut_vs_fecal.EC.6.meses,EC.debut,EC.6.meses,UP,1,1.1,Metabolism,Carbohydrate metabolism
ec00561,Glycerolipid metabolism,0.000306568361944715,1.65713123999895,FECAL,fecal.EC.debut_vs_fecal.EC.6.meses,EC.debut,EC.6.meses,UP,1,1.3,Metabolism,Lipid metabolism
ec00511,Other glycan degradation,0,2.73495467309976,FECAL,fecal.EC.debut_vs_fecal.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.7,Metabolism,Glycan biosynthesis and metabolism
ec00531,Glycosaminoglycan degradation,0,2.91204431500389,FECAL,fecal.EC.debut_vs_fecal.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.7,Metabolism,Glycan biosynthesis and metabolism
ec00600,Sphingolipid metabolism,0,3.05426952942165,FECAL,fecal.EC.debut_vs_fecal.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.3,Metabolism,Lipid metabolism
ec00604,Glycosphingolipid biosynthesis - ganglio series,0,2.95526379624015,FECAL,fecal.EC.debut_vs_fecal.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.7,Metabolism,Glycan biosynthesis and metabolism
ec00052,Galactose metabolism,5.07593966858622e-14,1.76795343874345,FECAL,fecal.EC.debut_vs_fecal.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.1,Metabolism,Carbohydrate metabolism
ec00603,Glycosphingolipid biosynthesis - globo and isoglobo series,7.98990503388571e-14,2.8045288454034,FECAL,fecal.EC.debut_vs_fecal.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.7,Metabolism,Glycan biosynthesis and metabolism
ec00940,Phenylpropanoid biosynthesis,2.53973693406121e-06,2.86264869151467,FECAL,fecal.EC.debut_vs_fecal.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.10,Metabolism,Biosynthesis of other secondary metabolites
ec00513,Various types of N-glycan biosynthesis,5.26446468909758e-06,2.4932746668031,FECAL,fecal.EC.debut_vs_fecal.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.7,Metabolism,Glycan biosynthesis and metabolism
ec00480,Glutathione metabolism,5.55238264965396e-06,2.06727680300196,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,UP,1,1.6,Metabolism,Metabolism of other amino acids
ec00970,Aminoacyl-tRNA biosynthesis,5.39046286391898e-05,1.4127312336404,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,UP,2,2.2,Genetic Information Processing,Translation
ec00621,Dioxin degradation,0.000570072438978701,5.01381744104696,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,UP,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00480,Glutathione metabolism,5.55238264965396e-06,2.06727680300196,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,1,1.6,Metabolism,Metabolism of other amino acids
ec00970,Aminoacyl-tRNA biosynthesis,5.39046286391898e-05,1.4127312336404,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,2,2.2,Genetic Information Processing,Translation
ec00621,Dioxin degradation,0.000570072438978701,5.01381744104696,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00622,Xylene degradation,0.00583557799181444,4.00195859240029,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00620,Pyruvate metabolism,0.031627429284159,1.33253134674805,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,1,1.1,Metabolism,Carbohydrate metabolism
ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,0.067089369534924,1.71973781888109,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,1,1.8,Metabolism,Metabolism of cofactors and vitamins
ec00626,Naphthalene degradation,0.067089369534924,2.46949217245596,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00515,Mannose type O-glycan biosynthesis,0.0855864029913544,2.79250591653248,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,1,1.7,Metabolism,Glycan biosynthesis and metabolism
ec00550,Peptidoglycan biosynthesis,0.0855864029913544,1.23819159788412,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,1,1.7,Metabolism,Glycan biosynthesis and metabolism
ec00361,Chlorocyclohexane and chlorobenzene degradation,0.0855864029913544,3.26826618379357,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00830,Retinol metabolism,0.0855864029913544,2.24347085497694,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,1,1.8,Metabolism,Metabolism of cofactors and vitamins
ec00625,Chloroalkane and chloroalkene degradation,0.0855864029913544,1.98299296544779,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00982,Drug metabolism - cytochrome P450,0.0900927960418797,2.00718580766479,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00980,Metabolism of xenobiotics by cytochrome P450,0.0964807963349723,1.96811649753992,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00195,Photosynthesis,0.100983709951331,1.79983190191429,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,1,1.2,Metabolism,Energy metabolism
ec00405,Phenazine biosynthesis,0.105149404195122,2.01775579944573,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,1,1.10,Metabolism,Biosynthesis of other secondary metabolites
ec00520,Amino sugar and nucleotide sugar metabolism,0.105149404195122,1.17832148762884,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,1,1.1,Metabolism,Carbohydrate metabolism
ec00473,D-Alanine metabolism,0.108721896633833,1.54600342789138,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,,,,
ec00010,Glycolysis / Gluconeogenesis,0.114851032727092,1.18941394493643,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,1,1.1,Metabolism,Carbohydrate metabolism
ec00260,"Glycine, serine and threonine metabolism",0.114851032727092,1.20225174162153,FECAL,fecal.EC.debut_vs_oral.CU.debut,EC.debut,CU.debut,DOWN,1,1.5,Metabolism,Amino acid metabolism
ec00280,"Valine, leucine and isoleucine degradation",2.21664081260231e-05,1.75859605103532,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,UP,1,1.5,Metabolism,Amino acid metabolism
ec00480,Glutathione metabolism,2.21664081260231e-05,1.62048230494776,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,UP,1,1.6,Metabolism,Metabolism of other amino acids
ec00280,"Valine, leucine and isoleucine degradation",2.21664081260231e-05,1.75859605103532,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,1,1.5,Metabolism,Amino acid metabolism
ec00480,Glutathione metabolism,2.21664081260231e-05,1.62048230494776,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,1,1.6,Metabolism,Metabolism of other amino acids
ec00785,Lipoic acid metabolism,0.00340591916041566,2.1569475741448,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,1,1.8,Metabolism,Metabolism of cofactors and vitamins
ec00643,Styrene degradation,0.00382621029792674,3.22773992398734,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00361,Chlorocyclohexane and chlorobenzene degradation,0.00382621029792674,3.39075709186549,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00620,Pyruvate metabolism,0.00382621029792674,1.2544663401952,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,1,1.1,Metabolism,Carbohydrate metabolism
ec00515,Mannose type O-glycan biosynthesis,0.00438287123029414,2.70402147832311,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,1,1.7,Metabolism,Glycan biosynthesis and metabolism
ec00020,Citrate cycle (TCA cycle),0.00484061714437309,1.37537258002094,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,1,1.1,Metabolism,Carbohydrate metabolism
ec00514,Other types of O-glycan biosynthesis,0.00742591256293053,3.19362005164075,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,1,1.7,Metabolism,Glycan biosynthesis and metabolism
ec00260,"Glycine, serine and threonine metabolism",0.00888061731191574,1.20609528630188,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,1,1.5,Metabolism,Amino acid metabolism
ec00073,"Cutin, suberine and wax biosynthesis",0.011158374379339,5.08613563779823,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,1,1.3,Metabolism,Lipid metabolism
ec00903,Limonene and pinene degradation,0.0123674734133039,2.40435502877735,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,1,1.9,Metabolism,Metabolism of terpenoids and polyketides
ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,0.014022670883967,1.51299451152464,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,1,1.8,Metabolism,Metabolism of cofactors and vitamins
ec01120,Microbial metabolism in diverse environments,0.0166722408305509,1.08249469259256,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,1,1.0,Metabolism,Global and overview maps
ec00072,Synthesis and degradation of ketone bodies,0.0208599892975156,2.09978076789835,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,,,,
ec00404,Staurosporine biosynthesis,0.0242493122358891,4.81844428844043,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,1,1.10,Metabolism,Biosynthesis of other secondary metabolites
ec00930,Caprolactam degradation,0.0302894871527844,1.84950386829027,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00471,D-Glutamine and D-glutamate metabolism,0.0302894871527844,1.3164115768419,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,,,,
ec00071,Fatty acid degradation,0.0302894871527844,1.4531816107995,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,1,1.3,Metabolism,Lipid metabolism
ec00621,Dioxin degradation,0.0302894871527844,2.31187983536283,FECAL,fecal.EC.debut_vs_oral.EC.3.meses,EC.debut,EC.3.meses,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00480,Glutathione metabolism,1.71581276866561e-05,1.91533383253894,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,UP,1,1.6,Metabolism,Metabolism of other amino acids
ec00480,Glutathione metabolism,1.71581276866561e-05,1.91533383253894,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.6,Metabolism,Metabolism of other amino acids
ec00404,Staurosporine biosynthesis,0.0140041881027297,9.54543317728635,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.10,Metabolism,Biosynthesis of other secondary metabolites
ec00970,Aminoacyl-tRNA biosynthesis,0.0141450214891226,1.25262607979276,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,2,2.2,Genetic Information Processing,Translation
ec00620,Pyruvate metabolism,0.0141450214891226,1.33892317721668,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.1,Metabolism,Carbohydrate metabolism
ec00230,Purine metabolism,0.0226644680267843,1.1665105667692,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.4,Metabolism,Nucleotide metabolism
ec00520,Amino sugar and nucleotide sugar metabolism,0.0346365871287523,1.21985159891731,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.1,Metabolism,Carbohydrate metabolism
ec00405,Phenazine biosynthesis,0.0611743896302426,2.21174671181025,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.10,Metabolism,Biosynthesis of other secondary metabolites
ec00280,"Valine, leucine and isoleucine degradation",0.068540060201375,1.51648350816549,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.5,Metabolism,Amino acid metabolism
ec00515,Mannose type O-glycan biosynthesis,0.068540060201375,2.67835994214997,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.7,Metabolism,Glycan biosynthesis and metabolism
ec00626,Naphthalene degradation,0.068540060201375,2.25576157174677,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00010,Glycolysis / Gluconeogenesis,0.06980551063224,1.21064030541193,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.1,Metabolism,Carbohydrate metabolism
ec00621,Dioxin degradation,0.06980551063224,2.74792773285516,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00982,Drug metabolism - cytochrome P450,0.0734239456899944,1.95014226202624,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00980,Metabolism of xenobiotics by cytochrome P450,0.0800548399964545,1.91218328855615,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00311,Penicillin and cephalosporin biosynthesis,0.0820354674847605,1.96164752610899,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.10,Metabolism,Biosynthesis of other secondary metabolites
ec00830,Retinol metabolism,0.0820354674847605,2.04930203806148,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.8,Metabolism,Metabolism of cofactors and vitamins
ec00622,Xylene degradation,0.0820354674847605,2.46752694378831,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00514,Other types of O-glycan biosynthesis,0.0934822395265071,2.81183302896807,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.7,Metabolism,Glycan biosynthesis and metabolism
ec00020,Citrate cycle (TCA cycle),0.131093656304174,1.30410129694821,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.1,Metabolism,Carbohydrate metabolism
ec01051,Biosynthesis of ansamycins,0.141329881053485,1.72726886065182,FECAL,fecal.EC.debut_vs_oral.EC.6.meses,EC.debut,EC.6.meses,DOWN,1,1.9,Metabolism,Metabolism of terpenoids and polyketides
ec00480,Glutathione metabolism,1.82985080643405e-07,1.66144024759406,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,1,1.6,Metabolism,Metabolism of other amino acids
ec00361,Chlorocyclohexane and chlorobenzene degradation,3.31321019151343e-05,4.19289143565123,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00280,"Valine, leucine and isoleucine degradation",6.51459785466398e-05,1.63735963860007,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,1,1.5,Metabolism,Amino acid metabolism
ec00643,Styrene degradation,0.000121046109642364,3.62846374239049,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00903,Limonene and pinene degradation,0.000273304783231687,2.89690681008631,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,1,1.9,Metabolism,Metabolism of terpenoids and polyketides
ec00515,Mannose type O-glycan biosynthesis,0.000419533259730061,2.86602705728059,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,1,1.7,Metabolism,Glycan biosynthesis and metabolism
ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,0.000423095633622528,1.64734743028393,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,1,1.8,Metabolism,Metabolism of cofactors and vitamins
ec00625,Chloroalkane and chloroalkene degradation,0.000423095633622528,2.03520123618127,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00514,Other types of O-glycan biosynthesis,0.00051873324393655,3.51032771356847,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,1,1.7,Metabolism,Glycan biosynthesis and metabolism
ec00830,Retinol metabolism,0.000803471694352753,2.2172578439376,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,1,1.8,Metabolism,Metabolism of cofactors and vitamins
ec00622,Xylene degradation,0.000922135148202922,2.73821481511917,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00626,Naphthalene degradation,0.000922135148202922,2.25289689079768,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,UP,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00480,Glutathione metabolism,1.82985080643405e-07,1.66144024759406,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,1,1.6,Metabolism,Metabolism of other amino acids
ec00361,Chlorocyclohexane and chlorobenzene degradation,3.31321019151343e-05,4.19289143565123,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00280,"Valine, leucine and isoleucine degradation",6.51459785466398e-05,1.63735963860007,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,1,1.5,Metabolism,Amino acid metabolism
ec00643,Styrene degradation,0.000121046109642364,3.62846374239049,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00903,Limonene and pinene degradation,0.000273304783231687,2.89690681008631,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,1,1.9,Metabolism,Metabolism of terpenoids and polyketides
ec00515,Mannose type O-glycan biosynthesis,0.000419533259730061,2.86602705728059,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,1,1.7,Metabolism,Glycan biosynthesis and metabolism
ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,0.000423095633622528,1.64734743028393,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,1,1.8,Metabolism,Metabolism of cofactors and vitamins
ec00625,Chloroalkane and chloroalkene degradation,0.000423095633622528,2.03520123618127,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00514,Other types of O-glycan biosynthesis,0.00051873324393655,3.51032771356847,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,1,1.7,Metabolism,Glycan biosynthesis and metabolism
ec00830,Retinol metabolism,0.000803471694352753,2.2172578439376,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,1,1.8,Metabolism,Metabolism of cofactors and vitamins
ec00622,Xylene degradation,0.000922135148202922,2.73821481511917,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00626,Naphthalene degradation,0.000922135148202922,2.25289689079768,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00592,alpha-Linolenic acid metabolism,0.0011475751879748,1.89469571150767,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,1,1.3,Metabolism,Lipid metabolism
ec00311,Penicillin and cephalosporin biosynthesis,0.00241558195335534,2.00368263296608,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,1,1.10,Metabolism,Biosynthesis of other secondary metabolites
ec00071,Fatty acid degradation,0.0033004712350161,1.53340029646674,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,1,1.3,Metabolism,Lipid metabolism
ec00930,Caprolactam degradation,0.00331331650705721,2.03291705970969,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00072,Synthesis and degradation of ketone bodies,0.00386958830483826,2.19261295258826,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,,,,
ec00621,Dioxin degradation,0.00603210623603219,2.47761766652118,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00620,Pyruvate metabolism,0.00606662214708664,1.19877298764257,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,1,1.1,Metabolism,Carbohydrate metabolism
ec00550,Peptidoglycan biosynthesis,0.00925437432075514,1.17386600980989,FECAL,fecal.EC.debut_vs_oral.EC.debut,EC.debut,EC.debut,DOWN,1,1.7,Metabolism,Glycan biosynthesis and metabolism
ec00480,Glutathione metabolism,1.97841742988203e-12,1.79733274338474,ORAL,oral.Control.control_vs_fecal.Control.control,control,control,UP,1,1.6,Metabolism,Metabolism of other amino acids
ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,1.9455254907097e-08,1.95520429338265,ORAL,oral.Control.control_vs_fecal.Control.control,control,control,UP,1,1.8,Metabolism,Metabolism of cofactors and vitamins
ec00280,"Valine, leucine and isoleucine degradation",5.30008553645267e-05,1.59415428022326,ORAL,oral.Control.control_vs_fecal.Control.control,control,control,UP,1,1.5,Metabolism,Amino acid metabolism
